"화면ID","화면명","어떤 자리","종류","권장 크기","지금 들어간 사진"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 18.webp"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 1.webp"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 2.webp"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 6.webp"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 7.webp"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 3.webp"
"SE0205","매물 목록 > 결과 없음","물건 사진","시술","1000×1000","제품 - 4.webp"
"SE0301","검색","프로필","인물","400×400","인물 - 18.webp"
"SE0301","검색","물건 사진","시술","1000×1000","제품 - 8.webp"
"SE0301","검색","물건 사진","시술","1000×1000","제품 - 9.webp"
"SE0301","검색","물건 사진","시술","1000×1000","제품 - 11.webp"
"SE0301","검색","물건 사진","시술","1000×1000","제품 - 12.webp"
"SE0301","검색","물건 사진","시술","1000×1000","제품 - 13.webp"
"SE0302","검색 > 자동완성 후보","프로필","인물","400×400","인물 - 19.webp"
"SE0303","검색 > 최근 검색어 관리","프로필","인물","400×400","인물 - 20.webp"
"SE0304","검색 > 인기 검색어 순위","프로필","인물","400×400","인물 - 1.webp"
"SE0305","검색 > 검색 결과 없음","프로필","인물","400×400","인물 - 2.webp"
"SE0305","검색 > 검색 결과 없음","물건 사진","시술","1000×1000","제품 - 14.webp"
"SE0305","검색 > 검색 결과 없음","물건 사진","시술","1000×1000","제품 - 15.webp"
"SE0305","검색 > 검색 결과 없음","물건 사진","시술","1000×1000","제품 - 16.webp"
"SE0305","검색 > 검색 결과 없음","물건 사진","시술","1000×1000","제품 - 17.webp"
"SE0305","검색 > 검색 결과 없음","물건 사진","시술","1000×1000","제품 - 18.webp"
"SE0401","매물 상세","프로필","인물","400×400","인물 - 4.webp"
"SE0401","매물 상세","물건 사진","시술","1200×900","제품 - 1.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 2.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 6.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 7.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 8.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 9.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 11.webp"
"SE0401","매물 상세","프로필","인물","400×400","인물 - 5.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 12.webp"
"SE0401","매물 상세","물건 사진","시술","1000×1000","제품 - 13.webp"
"SE0401","매물 상세","프로필","인물","400×400","인물 - 6.webp"
"SE0402","매물 상세 > 사진 확대","프로필","인물","400×400","인물 - 7.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1200×900","제품 - 14.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 15.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 16.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 17.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 18.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 1.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 2.webp"
"SE0402","매물 상세 > 사진 확대","물건 사진","시술","1000×1000","제품 - 6.webp"
"SE0402","매물 상세 > 사진 확대","프로필","인물","400×400","인물 - 8.webp"
"SE0403","매물 상세 > 가격 제안 보내기","프로필","인물","400×400","인물 - 9.webp"
"SE0403","매물 상세 > 가격 제안 보내기","프로필","인물","400×400","인물 - 12.webp"
"SE0404","매물 상세 > 거래완료된 매물","프로필","인물","400×400","인물 - 13.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1200×900","제품 - 7.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 8.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 9.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 11.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 12.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 13.webp"
"SE0404","매물 상세 > 거래완료된 매물","프로필","인물","400×400","인물 - 14.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 14.webp"
"SE0404","매물 상세 > 거래완료된 매물","물건 사진","시술","1000×1000","제품 - 15.webp"
"SE0404","매물 상세 > 거래완료된 매물","프로필","인물","400×400","인물 - 15.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","프로필","인물","400×400","인물 - 16.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1200×900","제품 - 16.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 17.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 18.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 1.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 2.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 6.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","프로필","인물","400×400","인물 - 17.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 7.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 8.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 9.webp"
"SE0405","매물 상세 > 내가 올린 글일 때","물건 사진","시술","1000×1000","제품 - 11.webp"
"SE0501","결과 없음","프로필","인물","400×400","인물 - 18.webp"
"SE0501","결과 없음","물건 사진","시술","1000×1000","제품 - 12.webp"
"SE0501","결과 없음","물건 사진","시술","1000×1000","제품 - 13.webp"
"SE0501","결과 없음","물건 사진","시술","1000×1000","제품 - 14.webp"
"SE0501","결과 없음","물건 사진","시술","1000×1000","제품 - 15.webp"
"SE0501","결과 없음","물건 사진","시술","1000×1000","제품 - 16.webp"
"SE0502","결과 없음 > 조건 하나씩 풀기","프로필","인물","400×400","인물 - 19.webp"
"SE0503","결과 없음 > 동네 넓히기 제안","프로필","인물","400×400","인물 - 20.webp"
"SE0504","결과 없음 > 알림 걸기","프로필","인물","400×400","인물 - 1.webp"
"SL0101","판매글 작성","프로필","인물","400×400","인물 - 2.webp"
"SL0101","판매글 작성","물건 사진","시술","1000×1000","제품 - 17.webp"
"SL0101","판매글 작성","물건 사진","시술","1000×1000","제품 - 18.webp"
"SL0101","판매글 작성","물건 사진","시술","1000×1000","제품 - 1.webp"
"SL0102","판매글 작성 > 카테고리별 추가 항목","프로필","인물","400×400","인물 - 4.webp"
"SL0102","판매글 작성 > 카테고리별 추가 항목","물건 사진","시술","1000×1000","제품 - 2.webp"
"SL0102","판매글 작성 > 카테고리별 추가 항목","물건 사진","시술","1000×1000","제품 - 6.webp"
"SL0102","판매글 작성 > 카테고리별 추가 항목","물건 사진","시술","1000×1000","제품 - 7.webp"
"SL0103","판매글 작성 > 물건 상태 고르기","프로필","인물","400×400","인물 - 5.webp"
"SL0103","판매글 작성 > 물건 상태 고르기","물건 사진","시술","1000×1000","제품 - 8.webp"
"SL0103","판매글 작성 > 물건 상태 고르기","물건 사진","시술","1000×1000","제품 - 9.webp"
"SL0103","판매글 작성 > 물건 상태 고르기","물건 사진","시술","1000×1000","제품 - 11.webp"
"SL0104","판매글 작성 > 동네 미인증 잠금","프로필","인물","400×400","인물 - 6.webp"
"SL0104","판매글 작성 > 동네 미인증 잠금","물건 사진","시술","1000×1000","제품 - 12.webp"
"SL0104","판매글 작성 > 동네 미인증 잠금","물건 사진","시술","1000×1000","제품 - 13.webp"
"SL0104","판매글 작성 > 동네 미인증 잠금","물건 사진","시술","1000×1000","제품 - 14.webp"
"SL0105","판매글 작성 > 필수 항목 누락","프로필","인물","400×400","인물 - 7.webp"
"SL0106","판매글 작성 > 금지 품목 걸림","프로필","인물","400×400","인물 - 8.webp"
"SL0106","판매글 작성 > 금지 품목 걸림","물건 사진","시술","1000×1000","제품 - 15.webp"
"SL0106","판매글 작성 > 금지 품목 걸림","물건 사진","시술","1000×1000","제품 - 16.webp"
"SL0106","판매글 작성 > 금지 품목 걸림","물건 사진","시술","1000×1000","제품 - 17.webp"
"SL0201","사진 등록·정리","프로필","인물","400×400","인물 - 9.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 18.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 1.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 2.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 6.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 7.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 8.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 9.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 11.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 12.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 13.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 14.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 15.webp"
"SL0201","사진 등록·정리","물건 사진","시술","1000×1000","제품 - 16.webp"
"SL0202","사진 등록·정리 > 순서 바꾸기","프로필","인물","400×400","인물 - 12.webp"
"SL0202","사진 등록·정리 > 순서 바꾸기","물건 사진","시술","1000×1000","제품 - 17.webp"
"SL0202","사진 등록·정리 > 순서 바꾸기","물건 사진","시술","1000×1000","제품 - 18.webp"
"SL0202","사진 등록·정리 > 순서 바꾸기","물건 사진","시술","1000×1000","제품 - 1.webp"
"SL0202","사진 등록·정리 > 순서 바꾸기","물건 사진","시술","1000×1000","제품 - 2.webp"
"SL0202","사진 등록·정리 > 순서 바꾸기","물건 사진","시술","1000×1000","제품 - 6.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","프로필","인물","400×400","인물 - 13.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 7.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 8.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 9.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 11.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 12.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 13.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 14.webp"
"SL0203","사진 등록·정리 > 대표 사진 지정","물건 사진","시술","1000×1000","제품 - 15.webp"
"SL0204","사진 등록·정리 > 자르기·회전","프로필","인물","400×400","인물 - 14.webp"
"SL0204","사진 등록·정리 > 자르기·회전","물건 사진","시술","1000×1000","제품 - 16.webp"
"SL0204","사진 등록·정리 > 자르기·회전","물건 사진","시술","1000×1000","제품 - 17.webp"
"SL0205","사진 등록·정리 > 업로드 실패","프로필","인물","400×400","인물 - 15.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 18.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 1.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 2.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 6.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 7.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 8.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 9.webp"
"SL0205","사진 등록·정리 > 업로드 실패","물건 사진","시술","1000×1000","제품 - 11.webp"
"SL0301","얼마에 팔까 — 시세 보기","프로필","인물","400×400","인물 - 16.webp"
"SL0301","얼마에 팔까 — 시세 보기","물건 사진","시술","1000×1000","제품 - 12.webp"
"SL0301","얼마에 팔까 — 시세 보기","물건 사진","시술","1000×1000","제품 - 13.webp"
"SL0301","얼마에 팔까 — 시세 보기","물건 사진","시술","1000×1000","제품 - 14.webp"
"SL0301","얼마에 팔까 — 시세 보기","물건 사진","시술","1000×1000","제품 - 15.webp"
"SL0302","얼마에 팔까 — 시세 보기 > 기간 탭","프로필","인물","400×400","인물 - 17.webp"
"SL0303","얼마에 팔까 — 시세 보기 > 상태별 필터","프로필","인물","400×400","인물 - 18.webp"
"SL0304","얼마에 팔까 — 시세 보기 > 이 가격으로 정하기","프로필","인물","400×400","인물 - 19.webp"
"SL0305","얼마에 팔까 — 시세 보기 > 표본 부족","프로필","인물","400×400","인물 - 20.webp"
"SL0401","등록 완료","프로필","인물","400×400","인물 - 1.webp"
"SL0401","등록 완료","물건 사진","시술","1000×1000","제품 - 16.webp"
"SL0402","등록 완료 > 내 글 미리보기","프로필","인물","400×400","인물 - 2.webp"
"SL0402","등록 완료 > 내 글 미리보기","물건 사진","시술","1000×1000","제품 - 17.webp"
"SL0402","등록 완료 > 내 글 미리보기","물건 사진","시술","1000×1000","제품 - 18.webp"
"SL0402","등록 완료 > 내 글 미리보기","물건 사진","시술","1000×1000","제품 - 1.webp"
"SL0402","등록 완료 > 내 글 미리보기","물건 사진","시술","1000×1000","제품 - 2.webp"
"SL0402","등록 완료 > 내 글 미리보기","물건 사진","시술","1000×1000","제품 - 6.webp"
"SL0403","등록 완료 > 공유하기","프로필","인물","400×400","인물 - 4.webp"
"SL0403","등록 완료 > 공유하기","물건 사진","시술","1200×900","제품 - 7.webp"
"SL0404","등록 완료 > 끌올 안내","프로필","인물","400×400","인물 - 5.webp"
"SL0501","내 판매글 관리","프로필","인물","400×400","인물 - 6.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 8.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 9.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 11.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 12.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 13.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 14.webp"
"SL0501","내 판매글 관리","물건 사진","시술","1000×1000","제품 - 15.webp"
"SL0502","내 판매글 관리 > 상태 바꾸기","프로필","인물","400×400","인물 - 7.webp"
"SL0502","내 판매글 관리 > 상태 바꾸기","물건 사진","시술","1000×1000","제품 - 16.webp"
"SL0503","내 판매글 관리 > 구매자 고르기","프로필","인물","400×400","인물 - 8.webp"
"SL0503","내 판매글 관리 > 구매자 고르기","물건 사진","시술","1000×1000","제품 - 17.webp"
"SL0503","내 판매글 관리 > 구매자 고르기","프로필","인물","400×400","인물 - 9.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","프로필","인물","400×400","인물 - 12.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","물건 사진","시술","1000×1000","제품 - 18.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","물건 사진","시술","1000×1000","제품 - 1.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","물건 사진","시술","1000×1000","제품 - 2.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","물건 사진","시술","1000×1000","제품 - 6.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","물건 사진","시술","1000×1000","제품 - 7.webp"
"SL0504","내 판매글 관리 > 끌올 잠김","물건 사진","시술","1000×1000","제품 - 8.webp"
"SL0505","내 판매글 관리 > 가격 내리기","프로필","인물","400×400","인물 - 13.webp"
"SL0505","내 판매글 관리 > 가격 내리기","물건 사진","시술","1000×1000","제품 - 9.webp"
"SL0506","내 판매글 관리 > 오래된 글 자동 내림","프로필","인물","400×400","인물 - 14.webp"
"SL0506","내 판매글 관리 > 오래된 글 자동 내림","물건 사진","시술","1000×1000","제품 - 11.webp"
